C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\support;GroupId: org.apache.taglibs	ArtifactId: taglibs-standard-impl
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\support;GroupId: javax.servlet	ArtifactId: javax.servlet-api
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\support;GroupId: org.slf4j	ArtifactId: slf4j-log4j12
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\support;GroupId: log4j	ArtifactId: log4j
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\support;GroupId: org.slf4j	ArtifactId: jcl-over-slf4j
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\support;GroupId: net.sourceforge.htmlunit	ArtifactId: htmlunit
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\support;GroupId: org.eclipse.jetty	ArtifactId: jetty-server
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\support;GroupId: org.eclipse.jetty	ArtifactId: jetty-webapp
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\support;GroupId: org.eclipse.jetty	ArtifactId: apache-jsp
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\support;GroupId: org.eclipse.jetty	ArtifactId: apache-jstl
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\support;GroupId: com.github.mjeanroy	ArtifactId: junit-servers-jetty
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\support;GroupId: org.junit.vintage	ArtifactId: junit-vintage-engine
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\integration-tests\support;GroupId: org.apache.shiro	ArtifactId: shiro-core
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\lang;GroupId: org.slf4j	ArtifactId: slf4j-api
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\lang;GroupId: org.slf4j	ArtifactId: slf4j-log4j12
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\lang;GroupId: log4j	ArtifactId: log4j
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\samples\aspectj;GroupId: org.apache.shiro	ArtifactId: shiro-aspectj
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\samples\aspectj;GroupId: org.apache.commons	ArtifactId: commons-lang3
C:\Users\LenovoThinkPadT450s\OneDrive - Universität Zürich UZH\Studium\Bachelor Thesis\Repository mining\Projects_To_Analyze\shiro-main\samples\aspectj;GroupId: log4j	ArtifactId: log4j
